rowNumber,Date,Company,Level,Title,TCOMP,Location,YearsOfExperience,YearsOfService,Tag,BaseSalary,StockGrant,Bonus,Gender,CityId
70692,2021-05-22,AMAZON,L5,Software Engineer,185.0,"Seattle, WA",5,1,Full Stack,111.0,74.0,0.0,Male,11527
70702,2021-05-22,AMAZON,L5,Software Engineer,180.0,"Seattle, WA",1,1,Security,119.0,54.0,7.0,Male,11527
70709,2021-05-22,AMAZON,l5,Software Engineer,209.0,"Seattle, WA",2,3,Production,141.0,68.0,0.0,Female,11527
70715,2021-05-23,AMAZON,L4,Software Engineer,173.0,"Seattle, WA",1,0,API Development (Back-End),120.0,36.0,17.0,NotDisclosed,11527
70771,2021-05-23,AMAZON,L5,Software Engineer,256.0,"Seattle, WA",15,1,ML / AI,177.0,79.0,0.0,Male,11527
70799,2021-05-23,AMAZON,L4,Software Engineer,157.0,"Seattle, WA",1,3,Distributed Systems (Back-End),122.0,21.0,14.0,Male,11527
70806,2021-05-23,AMAZON,L5,Software Engineer,180.0,"Seattle, WA",5,4,API Development (Back-End),135.0,45.0,0.0,Male,11527
70900,2021-05-24,AMAZON,SDE II,Software Engineer,188.0,"Seattle, WA",7,9,Production,96.0,92.0,0.0,NotDisclosed,11527
70918,2021-05-24,AMAZON,L4,Software Engineer,186.0,"Seattle, WA",3,1,Full Stack,139.0,36.0,11.0,Male,11527
70979,2021-05-24,AMAZON,L5,Software Engineer,186.0,"Seattle, WA",4,5,Distributed Systems (Back-End),81.0,105.0,0.0,NotDisclosed,11527
71038,2021-05-25,AMAZON,L5,Software Engineer,218.0,"Seattle, WA",3,3,iOS,118.0,100.0,0.0,Female,11527
71039,2021-05-25,AMAZON,L5,Software Engineer,352.0,"Seattle, WA",4,3,Distributed Systems (Back-End),202.0,108.0,42.0,Male,11527
71090,2021-05-25,AMAZON,L5,Software Engineer,229.0,"Seattle, WA",3,5,Distributed Systems (Back-End),153.0,76.0,0.0,Male,11527
71092,2021-05-25,AMAZON,L5,Software Engineer,192.0,"Seattle, WA",4,5,API Development (Back-End),89.0,103.0,0.0,Female,11527
71121,2021-05-25,AMAZON,L4,Software Engineer,171.0,"Seattle, WA",3,3,Full Stack,106.0,49.0,16.0,Male,11527
71123,2021-05-25,AMAZON,L4,Software Engineer,240.0,"Seattle, WA",1,1,iOS,175.0,40.0,25.0,Female,11527
71242,2021-05-26,AMAZON,L5,Software Engineer,244.0,"Seattle, WA",5,5,Full Stack,156.0,78.0,10.0,Male,11527
71433,2021-05-28,AMAZON,L5,Software Engineer,185.0,"Seattle, WA",4,1,Full Stack,90.0,95.0,0.0,NotDisclosed,11527
71549,2021-05-28,AMAZON,L6,Software Engineer,220.0,"Seattle, WA",9,7,Distributed Systems (Back-End),167.0,53.0,0.0,Male,11527
71654,2021-05-29,AMAZON,SDE I,Software Engineer,186.0,"Seattle, WA",3,1,Distributed Systems (Back-End),120.0,37.0,29.0,Female,11527
71726,2021-05-30,AMAZON,L4,Software Engineer,153.0,"Seattle, WA",0,0,API Development (Back-End),115.0,29.0,9.0,NotDisclosed,11527
71955,2021-06-01,AMAZON,SDE I,Software Engineer,200.0,"Seattle, WA",0,0,Full Stack,145.0,30.0,25.0,Other,11527
71960,2021-06-01,AMAZON,L4,Software Engineer,157.0,"Seattle, WA",1,0,Distributed Systems (Back-End),129.0,14.0,14.0,NotDisclosed,11527
71989,2021-06-02,AMAZON,l4,Software Engineer,178.0,"Seattle, WA",1,1,Full Stack,144.0,11.0,23.0,Male,11527
71997,2021-06-02,AMAZON,L5,Software Engineer,275.0,"Seattle, WA",5,5,ML / AI,199.0,76.0,0.0,Male,11527
72017,2021-06-02,AMAZON,L4,Software Engineer,120.0,"Seattle, WA",1,0,API Development (Back-End),76.0,17.0,27.0,Male,11527
72041,2021-06-02,AMAZON,L5,Software Engineer,176.0,"Seattle, WA",13,10,Distributed Systems (Back-End),156.0,20.0,0.0,Female,11527
72081,2021-06-02,AMAZON,L5,Software Engineer,192.0,"Seattle, WA",2,3,Distributed Systems (Back-End),153.0,39.0,0.0,NotDisclosed,11527
72123,2021-06-02,AMAZON,L5,Software Engineer,196.0,"Seattle, WA",4,2,Distributed Systems (Back-End),148.0,48.0,0.0,Male,11527
72214,2021-06-03,AMAZON,L4,Software Engineer,165.0,"Seattle, WA",2,1,API Development (Back-End),129.0,18.0,18.0,Female,11527
72267,2021-06-03,AMAZON,L4,Software Engineer,176.0,"Seattle, WA",0,0,Web Development (Front-End),129.0,32.0,15.0,Male,11527
72330,2021-06-03,AMAZON,L4,Software Engineer,200.0,"Seattle, WA",0,0,Distributed Systems (Back-End),164.0,21.0,15.0,NotDisclosed,11527
72569,2021-06-05,AMAZON,L4,Software Engineer,234.0,"Seattle, WA",1,1,Distributed Systems (Back-End),180.0,43.0,11.0,Male,11527
72597,2021-06-06,AMAZON,L5,Software Engineer,211.0,"Seattle, WA",7,1,Distributed Systems (Back-End),125.0,86.0,0.0,Male,11527
72633,2021-06-06,AMAZON,L4,Software Engineer,185.0,"Seattle, WA",1,1,iOS,165.0,6.0,14.0,Male,11527
72725,2021-06-07,AMAZON,L4,Software Engineer,126.0,"Seattle, WA",2,0,Distributed Systems (Back-End),71.0,34.0,21.0,Male,11527
72790,2021-06-07,AMAZON,L5,Software Engineer,200.0,"Seattle, WA",7,5,API Development (Back-End),126.0,74.0,0.0,Male,11527
72793,2021-06-07,AMAZON,L5,Software Engineer,132.0,"Seattle, WA",7,2,Distributed Systems (Back-End),84.0,48.0,0.0,NotDisclosed,11527
72813,2021-06-07,AMAZON,L4,Software Engineer,158.0,"Seattle, WA",0,0,ML / AI,128.0,20.0,10.0,Male,11527
72838,2021-06-07,AMAZON,L5,Software Engineer,210.0,"Seattle, WA",16,1,Data,83.0,105.0,22.0,Male,11527
72919,2021-06-08,AMAZON,L4,Software Engineer,184.0,"Seattle, WA",2,0,Distributed Systems (Back-End),161.0,11.0,12.0,Male,11527
72932,2021-06-08,AMAZON,L5,Software Engineer,196.0,"Seattle, WA",4,0,Networking,120.0,34.0,42.0,Male,11527
72960,2021-06-08,AMAZON,L5,Software Engineer,241.0,"Seattle, WA",3,2,Distributed Systems (Back-End),145.0,76.0,20.0,NotDisclosed,11527
73001,2021-06-08,AMAZON,L5,Software Engineer,175.0,"Seattle, WA",4,4,Data,97.0,78.0,0.0,Male,11527
73004,2021-06-08,AMAZON,L5,Software Engineer,234.0,"Seattle, WA",3,1,Distributed Systems (Back-End),153.0,46.0,35.0,NotDisclosed,11527
73044,2021-06-08,AMAZON,L5,Software Engineer,137.0,"Seattle, WA",4,2,API Development (Back-End),103.0,14.0,20.0,Male,11527
73099,2021-06-09,AMAZON,L5,Software Engineer,253.0,"Seattle, WA",4,3,Distributed Systems (Back-End),171.0,82.0,0.0,Male,11527
73179,2021-06-09,AMAZON,L4,Software Engineer,182.0,"Seattle, WA",5,1,API Development (Back-End),117.0,46.0,19.0,Male,11527
73190,2021-06-09,AMAZON,SDE I,Software Engineer,214.0,"Seattle, WA",1,0,ML / AI,190.0,12.0,12.0,Female,11527
73223,2021-06-09,AMAZON,L4,Software Engineer,214.0,"Seattle, WA",1,0,API Development (Back-End),180.0,18.0,16.0,Male,11527
73285,2021-06-10,AMAZON,L4,Software Engineer,184.0,"Seattle, WA",1,1,Data,159.0,4.0,21.0,NotDisclosed,11527
73497,2021-06-11,AMAZON,SDE I,Software Engineer,237.0,"Seattle, WA",2,0,ML / AI,187.0,36.0,14.0,Male,11527
73583,2021-06-12,AMAZON,L4,Software Engineer,130.0,"Seattle, WA",0,0,Distributed Systems (Back-End),103.0,14.0,13.0,Male,11527
73594,2021-06-12,AMAZON,L4,Software Engineer,118.0,"Seattle, WA",3,1,Networking,80.0,28.0,10.0,Male,11527
73601,2021-06-12,AMAZON,L4,Software Engineer,188.0,"Seattle, WA",0,0,Security,139.0,35.0,14.0,Male,11527
73806,2021-06-14,AMAZON,L4,Software Engineer,159.0,"Seattle, WA",3,1,Distributed Systems (Back-End),108.0,22.0,29.0,NotDisclosed,11527
73871,2021-06-14,AMAZON,L4,Software Engineer,136.0,"Seattle, WA",3,1,API Development (Back-End),104.0,7.0,25.0,Female,11527
74145,2021-06-16,AMAZON,L3,Software Engineer,154.0,"Seattle, WA",2,0,Full Stack,102.0,23.0,29.0,Male,11527
74150,2021-06-16,AMAZON,5,Software Engineer,225.0,"Seattle, WA",4,1,Data,142.0,78.0,5.0,Female,11527
74153,2021-06-16,AMAZON,L4,Software Engineer,117.0,"Seattle, WA",0,0,API Development (Back-End),101.0,7.0,9.0,Female,11527
74175,2021-06-16,AMAZON,L5,Software Engineer,235.0,"Seattle, WA",2,3,API Development (Back-End),168.0,48.0,19.0,Male,11527
74190,2021-06-16,AMAZON,L5,Software Engineer,269.0,"Seattle, WA",2,4,Data,177.0,92.0,0.0,Male,11527
74307,2021-06-17,AMAZON,L5,Software Engineer,144.0,"Seattle, WA",3,3,DevOps,84.0,60.0,0.0,Male,11527
74411,2021-06-18,AMAZON,L5,Software Engineer,175.0,"Seattle, WA",3,1,Distributed Systems (Back-End),117.0,58.0,0.0,Male,11527
74412,2021-06-18,AMAZON,L6,Software Engineer,188.0,"Seattle, WA",5,4,Distributed Systems (Back-End),83.0,105.0,0.0,Male,11527
74650,2021-06-20,AMAZON,L5,Software Engineer,223.0,"Seattle, WA",2,2,Distributed Systems (Back-End),168.0,55.0,0.0,Male,11527
74798,2021-06-21,AMAZON,L5,Software Engineer,246.0,"Seattle, WA",4,0,Web Development (Front-End),178.0,38.0,30.0,Male,11527
74865,2021-06-22,AMAZON,L4,Software Engineer,180.0,"Seattle, WA",1,1,Security,155.0,20.0,5.0,Male,11527
74925,2021-06-22,AMAZON,L4,Software Engineer,171.0,"Seattle, WA",4,0,API Development (Back-End),129.0,8.0,34.0,NotDisclosed,11527
74959,2021-06-22,AMAZON,L5,Software Engineer,213.0,"Seattle, WA",2,2,Networking,157.0,38.0,18.0,Male,11527
75021,2021-06-23,AMAZON,L5,Software Engineer,185.0,"Seattle, WA",5,3,ML / AI,151.0,34.0,0.0,Male,11527
75107,2021-06-23,AMAZON,L4,Software Engineer,149.0,"Seattle, WA",1,0,API Development (Back-End),113.0,7.0,29.0,NotDisclosed,11527
75130,2021-06-23,AMAZON,L4,Software Engineer,145.0,"Seattle, WA",3,3,Distributed Systems (Back-End),98.0,47.0,0.0,Male,11527
75131,2021-06-23,AMAZON,L5,Software Engineer,174.0,"Seattle, WA",8,9,API Development (Back-End),117.0,57.0,0.0,Male,11527
75141,2021-06-23,AMAZON,L5,Software Engineer,206.0,"Seattle, WA",7,5,Full Stack,151.0,55.0,0.0,Male,11527
75150,2021-06-24,AMAZON,L5,Software Engineer,215.0,"Seattle, WA",4,4,Full Stack,143.0,72.0,0.0,NotDisclosed,11527
75160,2021-06-24,AMAZON,L5,Software Engineer,204.0,"Seattle, WA",4,3,Distributed Systems (Back-End),169.0,35.0,0.0,NotDisclosed,11527
75215,2021-06-24,AMAZON,L5,Software Engineer,155.0,"Seattle, WA",6,0,Distributed Systems (Back-End),87.0,43.0,25.0,Male,11527
75314,2021-06-24,AMAZON,L3,Software Engineer,198.0,"Seattle, WA",0,0,Production,173.0,16.0,9.0,Male,11527
75319,2021-06-25,AMAZON,60,Software Engineer,154.0,"Seattle, WA",2,0,Full Stack,125.0,17.0,12.0,Male,11527
75379,2021-06-25,AMAZON,L6,Software Engineer,200.0,"Seattle, WA",5,9,Full Stack,101.0,99.0,0.0,Male,11527
75410,2021-06-25,AMAZON,L5,Software Engineer,234.0,"Seattle, WA",5,2,Full Stack,180.0,34.0,20.0,Male,11527
75427,2021-06-25,AMAZON,L5,Software Engineer,108.0,"Seattle, WA",9,1,Production,75.0,6.0,27.0,Male,11527
75540,2021-06-26,AMAZON,L5,Software Engineer,184.0,"Seattle, WA",4,4,Distributed Systems (Back-End),114.0,64.0,6.0,NotDisclosed,11527
75561,2021-06-26,AMAZON,L4,Software Engineer,180.0,"Seattle, WA",1,0,Distributed Systems (Back-End),137.0,22.0,21.0,Male,11527
75716,2021-06-28,AMAZON,L5,Software Engineer,153.0,"Seattle, WA",3,4,Distributed Systems (Back-End),87.0,66.0,0.0,Female,11527
75777,2021-06-28,AMAZON,L4,Software Engineer,236.0,"Seattle, WA",6,1,Distributed Systems (Back-End),194.0,32.0,10.0,Male,11527
75806,2021-06-28,AMAZON,SDE I,Software Engineer,223.0,"Seattle, WA",0,0,iOS,166.0,25.0,32.0,Male,11527
75868,2021-06-29,AMAZON,SDE II,Software Engineer,168.0,"Seattle, WA",5,2,Full Stack,104.0,64.0,0.0,NotDisclosed,11527
75880,2021-06-29,AMAZON,L5,Software Engineer,322.0,"Seattle, WA",7,3,API Development (Back-End),184.0,99.0,39.0,Male,11527
76003,2021-06-29,AMAZON,L5,Software Engineer,175.0,"Seattle, WA",2,3,Full Stack,129.0,46.0,0.0,NotDisclosed,11527
76006,2021-06-29,AMAZON,L5,Software Engineer,172.0,"Seattle, WA",9,5,Distributed Systems (Back-End),132.0,40.0,0.0,NotDisclosed,11527
76025,2021-06-30,AMAZON,L5,Software Engineer,113.0,"Seattle, WA",6,0,Data,70.0,24.0,19.0,NotDisclosed,11527
76061,2021-06-30,AMAZON,L4,Software Engineer,188.0,"Seattle, WA",4,1,Distributed Systems (Back-End),116.0,55.0,17.0,Male,11527
76065,2021-06-30,AMAZON,L4,Software Engineer,189.0,"Seattle, WA",1,1,Production,129.0,25.0,35.0,Male,11527
76097,2021-06-30,AMAZON,L5,Software Engineer,227.0,"Seattle, WA",28,4,DevOps,184.0,43.0,0.0,Male,11527
76175,2021-06-30,AMAZON,L5,Software Engineer,201.0,"Seattle, WA",4,3,Distributed Systems (Back-End),157.0,44.0,0.0,Male,11527
76188,2021-06-30,AMAZON,L4,Software Engineer,192.0,"Seattle, WA",1,1,Distributed Systems (Back-End),164.0,28.0,0.0,NotDisclosed,11527
76198,2021-06-30,AMAZON,L5,Software Engineer,194.0,"Seattle, WA",8,6,Distributed Systems (Back-End),121.0,73.0,0.0,Male,11527
76238,2021-06-30,AMAZON,L5,Software Engineer,262.0,"Seattle, WA",2,1,Distributed Systems (Back-End),208.0,37.0,17.0,Female,11527
76242,2021-06-30,AMAZON,L5,Software Engineer,219.0,"Seattle, WA",4,6,Full Stack,164.0,55.0,0.0,Male,11527
76265,2021-07-01,AMAZON,L5,Software Engineer,175.0,"Seattle, WA",3,4,Full Stack,143.0,11.0,21.0,Male,11527
76386,2021-07-01,AMAZON,L5,Software Engineer,271.0,"Seattle, WA",3,2,Full Stack,204.0,67.0,0.0,Female,11527
76412,2021-07-01,AMAZON,L5,Software Engineer,156.0,"Seattle, WA",2,1,API Development (Back-End),85.0,58.0,13.0,Female,11527
76425,2021-07-01,AMAZON,L4,Software Engineer,165.0,"Seattle, WA",0,0,ML / AI,130.0,17.0,18.0,NotDisclosed,11527
76546,2021-07-02,AMAZON,L5,Software Engineer,314.0,"Seattle, WA",6,1,Full Stack,204.0,86.0,24.0,NotDisclosed,11527
76561,2021-07-02,AMAZON,L5,Software Engineer,196.0,"Seattle, WA",5,1,Full Stack,133.0,49.0,14.0,Male,11527
76629,2021-07-02,AMAZON,L5,Software Engineer,131.0,"Seattle, WA",7,3,Distributed Systems (Back-End),80.0,51.0,0.0,Female,11527
76751,2021-07-04,AMAZON,L5,Software Engineer,273.0,"Seattle, WA",4,1,Web Development (Front-End),205.0,68.0,0.0,NotDisclosed,11527
76790,2021-07-04,AMAZON,L4,Software Engineer,214.0,"Seattle, WA",1,1,frontend,172.0,8.0,34.0,Female,11527
76852,2021-07-05,AMAZON,L4,Software Engineer,208.0,"Seattle, WA",4,0,Full Stack,161.0,30.0,17.0,Female,11527
76861,2021-07-05,AMAZON,L5,Software Engineer,245.0,"Seattle, WA",1,1,Distributed Systems (Back-End),206.0,39.0,0.0,Male,11527
76880,2021-07-05,AMAZON,L5,Software Engineer,243.0,"Seattle, WA",3,5,Full Stack,168.0,75.0,0.0,Male,11527
76903,2021-07-05,AMAZON,L4,Software Engineer,189.0,"Seattle, WA",0,0,Distributed Systems (Back-End),119.0,43.0,27.0,NotDisclosed,11527
77117,2021-07-07,AMAZON,L4,Software Engineer,188.0,"Seattle, WA",3,0,iOS,128.0,27.0,33.0,Male,11527
77144,2021-07-07,AMAZON,L4,Software Engineer,152.0,"Seattle, WA",0,0,Full Stack,121.0,12.0,19.0,Male,11527
77209,2021-07-08,AMAZON,L4,Software Engineer,128.0,"Seattle, WA",1,3,API Development (Back-End),96.0,18.0,14.0,Male,11527
77260,2021-07-08,AMAZON,L5,Software Engineer,160.0,"Seattle, WA",4,1,Full Stack,76.0,84.0,0.0,Male,11527
77484,2021-07-09,AMAZON,L4,Software Engineer,133.0,"Seattle, WA",3,0,API Development (Back-End),93.0,25.0,15.0,Female,11527
77586,2021-07-10,AMAZON,L5,Software Engineer,309.0,"Seattle, WA",3,6,DevOps,204.0,105.0,0.0,Male,11527
77597,2021-07-10,AMAZON,L4,Software Engineer,142.0,"Seattle, WA",4,0,Distributed Systems (Back-End),96.0,26.0,20.0,Male,11527
77598,2021-07-10,AMAZON,L4,Software Engineer,117.0,"Seattle, WA",1,1,API Development (Back-End),96.0,4.0,17.0,Male,11527
77754,2021-07-12,AMAZON,L4,Software Engineer,159.0,"Seattle, WA",1,0,Distributed Systems (Back-End),119.0,27.0,13.0,Male,11527
77795,2021-07-12,AMAZON,SDE II,Software Engineer,152.0,"Seattle, WA",6,2,Full Stack,86.0,66.0,0.0,Male,11527
78125,2021-07-14,AMAZON,L3,Software Engineer,169.0,"Seattle, WA",1,1,Distributed Systems (Back-End),124.0,4.0,41.0,Female,11527
78148,2021-07-14,AMAZON,L5,Software Engineer,254.0,"Seattle, WA",3,3,Full Stack,197.0,43.0,14.0,Male,11527
78198,2021-07-14,AMAZON,SDE II,Software Engineer,174.0,"Seattle, WA",2,0,ML / AI,94.0,51.0,29.0,NotDisclosed,11527
78277,2021-07-15,AMAZON,L4,Software Engineer,274.0,"Seattle, WA",2,1,Web Development (Front-End),208.0,23.0,43.0,Male,11527
78364,2021-07-15,AMAZON,L5,Software Engineer,176.0,"Seattle, WA",7,6,Distributed Systems (Back-End),109.0,67.0,0.0,Male,11527
78420,2021-07-15,AMAZON,L6,Software Engineer,279.0,"Seattle, WA",9,4,API Development (Back-End),188.0,91.0,0.0,Male,11527
78499,2021-07-16,AMAZON,L5,Software Engineer,196.0,"Seattle, WA",5,2,Distributed Systems (Back-End),167.0,14.0,15.0,Male,11527
78879,2021-07-19,AMAZON,L5,Software Engineer,196.0,"Seattle, WA",7,1,Mobile (iOS + Android),112.0,79.0,5.0,Male,11527
78893,2021-07-19,AMAZON,L6,Software Engineer,296.0,"Seattle, WA",11,8,Distributed Systems (Back-End),191.0,105.0,0.0,Male,11527
78914,2021-07-19,AMAZON,L4,Software Engineer,169.0,"Seattle, WA",5,4,Production,111.0,58.0,0.0,NotDisclosed,11527
78962,2021-07-20,AMAZON,L5,Software Engineer,253.0,"Seattle, WA",1,1,Full Stack,189.0,42.0,22.0,NotDisclosed,11527
78972,2021-07-20,AMAZON,L4,Software Engineer,157.0,"Seattle, WA",2,0,Full Stack,114.0,32.0,11.0,NotDisclosed,11527
79034,2021-07-20,AMAZON,SDE I,Software Engineer,182.0,"Seattle, WA",3,3,Distributed Systems (Back-End),133.0,49.0,0.0,Male,11527
79101,2021-07-20,AMAZON,L4,Software Engineer,130.0,"Seattle, WA",1,0,DevOps,101.0,20.0,9.0,NotDisclosed,11527
79171,2021-07-21,AMAZON,L4,Software Engineer,203.0,"Seattle, WA",3,1,API Development (Back-End),131.0,60.0,12.0,NotDisclosed,11527
79205,2021-07-21,AMAZON,L4,Software Engineer,150.0,"Seattle, WA",0,0,Full Stack,122.0,18.0,10.0,NotDisclosed,11527
79223,2021-07-21,AMAZON,L4,Software Engineer,212.0,"Seattle, WA",1,1,Testing (SDET),172.0,19.0,21.0,Male,11527
79236,2021-07-21,AMAZON,SDE II,Software Engineer,210.0,"Seattle, WA",6,9,Distributed Systems (Back-End),118.0,92.0,0.0,Female,11527
79417,2021-07-22,AMAZON,L5,Software Engineer,244.0,"Seattle, WA",3,4,API Development (Back-End),158.0,86.0,0.0,Male,11527
79426,2021-07-22,AMAZON,L4,Software Engineer,161.0,"Seattle, WA",4,5,Distributed Systems (Back-End),90.0,68.0,3.0,Male,11527
79504,2021-07-22,AMAZON,L6,Software Engineer,211.0,"Seattle, WA",15,4,Data,139.0,72.0,0.0,NotDisclosed,11527
79608,2021-07-23,AMAZON,L4,Software Engineer,121.0,"Seattle, WA",1,1,Distributed Systems (Back-End),107.0,3.0,11.0,Male,11527
79719,2021-07-24,AMAZON,L4,Software Engineer,228.0,"Seattle, WA",4,0,API Development (Back-End),179.0,34.0,15.0,NotDisclosed,11527
79787,2021-07-24,AMAZON,L5,Software Engineer,219.0,"Seattle, WA",1,1,API Development (Back-End),141.0,78.0,0.0,Female,11527
79856,2021-07-25,AMAZON,L5,Software Engineer,151.0,"Seattle, WA",17,1,Android,99.0,50.0,2.0,Female,11527
79970,2021-07-26,AMAZON,L4,Software Engineer,148.0,"Seattle, WA",1,0,API Development (Back-End),112.0,26.0,10.0,Female,11527
80078,2021-07-27,AMAZON,L4,Software Engineer,111.0,"Seattle, WA",2,0,Distributed Systems (Back-End),92.0,10.0,9.0,Male,11527
80135,2021-07-27,AMAZON,L4,Software Engineer,179.0,"Seattle, WA",1,1,API Development (Back-End),163.0,10.0,6.0,Male,11527
80172,2021-07-27,AMAZON,L6,Software Engineer,190.0,"Seattle, WA",8,9,Testing (SDET),130.0,60.0,0.0,NotDisclosed,11527
80193,2021-07-27,AMAZON,L4,Software Engineer,201.0,"Seattle, WA",0,0,API Development (Back-End),152.0,23.0,26.0,Female,11527
80235,2021-07-27,AMAZON,L4,Software Engineer,133.0,"Seattle, WA",3,2,Full Stack,80.0,45.0,8.0,Male,11527
80274,2021-07-28,AMAZON,SDE I,Software Engineer,108.0,"Seattle, WA",0,0,Full Stack,77.0,20.0,11.0,Male,11527
80318,2021-07-28,AMAZON,L4,Software Engineer,253.0,"Seattle, WA",6,0,Networking,202.0,27.0,24.0,NotDisclosed,11527
80329,2021-07-28,AMAZON,SDE I,Software Engineer,111.0,"Seattle, WA",3,0,API Development (Back-End),90.0,21.0,0.0,NotDisclosed,11527
80403,2021-07-28,AMAZON,L4,Software Engineer,213.0,"Seattle, WA",2,1,Full Stack,180.0,10.0,23.0,Male,11527
80415,2021-07-28,AMAZON,L5,Software Engineer,154.0,"Seattle, WA",2,2,Networking,88.0,66.0,0.0,Male,11527
80487,2021-07-29,AMAZON,L4,Software Engineer,179.0,"Seattle, WA",0,0,Security,130.0,30.0,19.0,Male,11527
80516,2021-07-29,AMAZON,L4,Software Engineer,134.0,"Seattle, WA",1,1,Full Stack,104.0,22.0,8.0,NotDisclosed,11527
80543,2021-07-29,AMAZON,L4,Software Engineer,156.0,"Seattle, WA",0,0,API Development (Back-End),102.0,32.0,22.0,Male,11527
80927,2021-08-01,AMAZON,L5,Software Engineer,236.0,"Seattle, WA",6,3,Testing (SDET),178.0,39.0,19.0,Male,11527
80987,2021-08-02,AMAZON,L4,Software Engineer,212.0,"Seattle, WA",1,0,Web Development (Front-End),178.0,24.0,10.0,Male,11527
81029,2021-08-02,AMAZON,L4,Software Engineer,178.0,"Seattle, WA",6,1,Distributed Systems (Back-End),123.0,39.0,16.0,NotDisclosed,11527
81031,2021-08-02,AMAZON,SDE I,Software Engineer,218.0,"Seattle, WA",1,0,Distributed Systems (Back-End),180.0,21.0,17.0,Male,11527
81073,2021-08-02,AMAZON,L5,Software Engineer,148.0,"Seattle, WA",15,5,Full Stack,81.0,67.0,0.0,Male,11527
81272,2021-08-03,AMAZON,L5,Software Engineer,253.0,"Seattle, WA",4,0,Distributed Systems (Back-End),167.0,45.0,41.0,Male,11527
81462,2021-08-04,AMAZON,L5,Software Engineer,130.0,"Seattle, WA",13,4,API Development (Back-End),70.0,60.0,0.0,NotDisclosed,11527
81510,2021-08-04,AMAZON,sde1,Software Engineer,153.0,"Seattle, WA",2,3,API Development (Back-End),131.0,9.0,13.0,Female,11527
81598,2021-08-04,AMAZON,L5,Software Engineer,245.0,"Seattle, WA",6,0,Web Development (Front-End),196.0,34.0,15.0,NotDisclosed,11527
81806,2021-08-05,AMAZON,L4,Software Engineer,208.0,"Seattle, WA",1,1,Consumables ,162.0,18.0,28.0,NotDisclosed,11527
81866,2021-08-05,AMAZON,L5,Software Engineer,120.0,"Seattle, WA",6,4,Distributed Systems (Back-End),81.0,21.0,18.0,Male,11527
82026,2021-08-06,AMAZON,L5,Software Engineer,208.0,"Seattle, WA",7,3,Full Stack,155.0,53.0,0.0,Male,11527
82175,2021-08-07,AMAZON,L4,Software Engineer,141.0,"Seattle, WA",0,0,Distributed Systems (Back-End),103.0,16.0,22.0,Male,11527
82242,2021-08-08,AMAZON,L4,Software Engineer,178.0,"Seattle, WA",4,1,Full Stack,132.0,46.0,0.0,Female,11527
82384,2021-08-09,AMAZON,L4,Software Engineer,113.0,"Seattle, WA",2,0,Data,87.0,19.0,7.0,Male,11527
82391,2021-08-09,AMAZON,SDE I,Software Engineer,216.0,"Seattle, WA",1,0,Full Stack,190.0,3.0,23.0,Male,11527
82399,2021-08-09,AMAZON,SDE II,Software Engineer,214.0,"Seattle, WA",3,3,Full Stack,182.0,32.0,0.0,Male,11527
82402,2021-08-09,AMAZON,L5,Software Engineer,206.0,"Seattle, WA",7,2,Data,152.0,29.0,25.0,Female,11527
82440,2021-08-09,AMAZON,SDE III,Software Engineer,172.0,"Seattle, WA",12,2,Distributed Systems (Back-End),84.0,67.0,21.0,Male,11527
